Abacavir ,INDICATION: Abacavir is an antiviral drug used to treat AIDS/HIV infection by acting on the enzyme called reverse transcriptase. Abacavir will not cure the HIV infection but reduces the viral load and delays the progression of the disease. ,CONTRADICTION:  Moderate to severe liver disease Previous allergic reaction to abacavir,"DOSAGE:  Treatment of HIV-1/AIDS along with other medications. Dose in adults is 600 mg daily, as a single dose or divided into two doses.",HOWTOTAKE: It comes as a tablet to take with or without food.  It is also available in combination with other anti-HIV drugs.,"WARNINGS: 						• Caution is advised when used in patients with history of depression or at risk for heart disease•  Avoid use with alcohol.•  Take along with other anti-HIV drugs and not alone, to prevent resistance.•  Continue other precautions to prevent spread of HIV infection.",SIDEEFFECTS: ,"PRECAUTION: •  Monitor and treat the signs of lactic acidosis such as upset stomach, fluctuations in heartbeat,unexplained muscle pain, and difficulty in breathing.•  Patient's body fat and cardiac parameters should be measured regularly to avoid heart related illness.",STORAGE: Store at room temperature (20° to 25°C). 
Alfentanil Hydrochloride Injection ,INDICATION: Alfentanil hydrochloride injection is a powerful morphine-like drug used for relieving the pain during the surgery with general anesthesia. It helps for managing postoperative pain and also for additional pain relief while undergoing painful procedures. ,CONTRADICTION: Contraindicated in patients with known hypersensitivity,DOSAGE: IV- The recommended dose range is 8 to 245mcg/kg.,"HOWTOTAKE: It comes as a solution for injection, to be administered by a healthcare provider into the vein.","WARNINGS: 						•  Caution should be exercised in patients with history of kidney, liver, heart, or thyroid disease, seizures, asthma, lung inflammation, during pregnancy and breastfeeding. •  It may cause blurred vision, dizziness or drowsiness, do not drive a car or operate machinery while taking this medication. •  Avoid alcohol consumption.","SIDEEFFECTS: 							•   Most Common :Respiratory depression and skeletal muscle rigidity. •   Gastrointestinal :Nausea, vomiting. •   Heart :Abnormal heart rhythm, slow heart rate, high blood pressure, low blood pressure, fast heart rate.  •   Musculoskeletal :Chest wall rigidity, skeletal muscle movements. •   Respiratory  :Postoperative respiratory depression. •   Central Nervous System :Blurred vision, dizziness, sleepiness/postoperative sedation.",PRECAUTION:  Avoid excess dosage.,STORAGE: Store at 20° to 25°C.
Alfuzosin ,INDICATION: Alfuzosin is used to treat an enlarged prostate or benign prostatic hyperplasia (BPH) symptoms in men by relaxing the muscles in the prostate and bladder neck and helps to urinate easily.It is an alpha blocker helps to reduce the symptoms like difficulty with urination or incomplete emptying of the bladder in men.  ,CONTRADICTION: Alfuzosin is contraindicated in patients who are allergic to the drug and with history of severe kidney or liver problems,DOSAGE: Adult: The recommended oral dose is 10 mg to be taken once daily.,"HOWTOTAKE: It comes as an extended release tablet to take by mouth, with food. The tablet should not be chewed or crushed.","WARNINGS: 						• Caution should be exercised in patients with history of irregular heartbeat, prostate cancer, chest pain, low blood pressure, heart or kidney disease, any allergy, who are taking other medications and children.• Alfuzosin is prescribed only for men .Women must not take this medicine especially during pregnancy and lactation.• Avoid driving a car or operating machinery and get up slowly from bed while taking this medication as it may cause dizziness and lightheadedness.• Avoid situations in which injury could occur because of fainting.• Rarely, it may cause prolonged or painful erection; if so consult your doctor.","SIDEEFFECTS: 							•  Central Nervous System  - Headache, dizziness and lack of energy.•  Heart - Low blood pressure, fainting, fast heart rate, chest pain and flushing.•  Gastrointestinal - Nausea, stomach pain, constipation•  Respiratory: Difficulty in breathing in case of allergic reaction, runny nose (rhinitis), cough and upper respiratory tract infections.•  Skin: Rashes and hives•  Genitourinary: Erectile dysfunction, painful erection and impotence•  Eye: Blurred vision; a condition called intraoperative floppy iris syndrome may occur in patients undergoing cataract surgery who were taking alfuzosin","PRECAUTION: Avoid excess dosage. Alfuzosin does not cure the condition as a whole but provides relief and reduces the symptoms of benign prostate hyperplasia (enlarged prostate).Do not consume grapefruit juice with alfuzosin to avoid possible side effects of the drug.Inform the doctor before undergoing any dental or eye surgery, if you are taking alfuzosin.","INTERACTION: Alfuzosin should be avoided with:• Beta blockers like atenolol, metaprolol, nebivolol and propranolol, and other alpha blockers like doxazosin, prazosin, terazosin due to its additive effect resulting in low blood pressure.• Anti-arrhythmic drugs like amiodarone, quinidine, procainamide, disopyramide, and dofetilide as it can lead to abnormal heart rhythms.• Gastrointestinal drugs such as cimetidine, cisapride as these drugs reduce the metabolism of the drug and increase the levels of alfuzosin.• Drugs used in the treatment of erectile dysfunction like sildenafil, vardenafil and tadalafil as they might severely lower the blood pressure and increase the side effects of the drug causing light headedness, dizziness, headache and nasal congestion.• Protease inhibitors like indinavir, nelfinavir and lopinavir, antibiotics like clarithromycin and erythromycin and azole antifungals as that of ketoconazole and itraconazole slow down the metabolic process of alfuzosin in the liver thereby increasing the drug levels in the blood resulting in severe dizziness, fatigue and fainting.","STORAGE: Store it in a tightly closed container at room temperature. Protect from heat, light and moisture. Keep out of reach of children."
Alglucerase injection   ,"INDICATION: Alglucerase injection is as an enzyme replacement therapy in patients diagnosed with type I Gaucher’s disease, a genetic disorder with symptoms and signs of anemia or bleeding tendency, liver disorder, and bone disease. ",CONTRADICTION: Hypersensitivity.,DOSAGE: Adults and children 2 years of age and older.  IV - Initial dosage may be as little as 2.5 units/kg 3 times a week upto 60 units/kg as frequently as once a week or as infrequently as every 4 week.,HOWTOTAKE: It comes as a solution for injection to be administered by a healthcare provider into the vein.,"WARNINGS: 						•  Caution should be exercised in patients with history of prostate cancer, any allergy, children especially less than 10 years old, during pregnancy and breastfeeding. •  Monitor liver function, kidney function, and blood counts regularly while taking this medication. •  Extreme caution needed in children less than 2 years of age.","SIDEEFFECTS: 							•   Local :Discomfort, itching, burning, swelling and pus. •   Miscellaneous :Fever, abdominal discomfort, nausea, vomiting, fatigue, weakness, headache, swelling in the extremities and diarrhea.",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it in refrigerator (2 - 8°C).
Alglucosidase ,"INDICATION: Alglucosidase is an enzyme replacement therapy used for treating Pompe disease, a rare metabolic disorder that damages the muscles and nerves caused due to the accumulation of glycogen in the lysosome.This medication is a glycoprotein, works by replacing the enzyme alfa-glucosidase in the body. ",CONTRADICTION: Hypersensitivity.,DOSAGE: The recommended dosage is 20-mg/kg body weight administered every 2 weeks as an intravenous infusion.,HOWTOTAKE: It comes as a solution for injection to be administered by a healthcare provider into the vein.,"WARNINGS: 						•  Caution should be exercised in patients with history of heart or lung problems, any allergy, who are taking other medications, children, during pregnancy and breastfeeding. •  Monitor liver function regularly while taking this medication. ","SIDEEFFECTS: 							•  Most common:Hives, diarrhea, vomiting, difficulty in breathing, itching, rash, throat and neck pain. •  Blood and lymphatic: Swollen glands. •  Eye and ENT: Hearing loss, ear discomfort or pain and blurred vision. ♦•  Gastrointestinal :Constipation, abdominal pain, indigestion and vomiting. •  General :Chest discomfort or pain, injection site reactions, uneasiness and swelling in the extremities.  •  Immune system: Anaphylaxis, infections and stomach inflammation. •  Respiratory :Upper respiratory tract infection, procedural complications and procedural pain. •  Metabolic :Decreased potassium level in blood. •  Musculoskeletal :Muscle twitching, musculoskeletal pain and musculoskeletal stiffness or tightness.  •  Central Nervous system: Drowsiness and tremor. •  Genitourinary :Kidney stones.  •  Respiratory :Shortness of breath during exercise and nosebleed. •  Skin :Increased sweating. ",PRECAUTION: Avoid excess dosage.,"STORAGE: Store it in refrigerator (2° to 8°C), do not freeze it. Remove the required number of vials from the refrigerator and allow them to reach room temperature prior to reconstitution (approximately 30 minutes).	"
Aliskiren ,"INDICATION: Aliskiren alone or in combination with other drugs used to treat essential or primary hypertension, a form of hypertension that occurs with no identifiable cause. It helps to relax the blood vessels and makes the heart to pump the blood effectively.This medication is a renin inhibitor decreases the substances that lead to high blood pressure.  ","CONTRADICTION: Contraindicated in patients with angioedema, pregnancy, who are taking cyclosporine and hypersensitivity.Do not use aliskiren with angiotensin receptor blockers (ARBs) and the angiotensin converting enzyme inhibitors (ACEIs)in patients with diabetes.",DOSAGE: PO- The usual recommended starting dose is 150 mg once daily. Maximum: 300mg.,"HOWTOTAKE: It comes as a tablet to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of gout, heart problems, kidney problems, kidney dialysis, diabetes, stroke, heart attack or kidney transplant, dehydration, low blood volume, any allergy, who are taking other medications, children, during pregnancy and breastfeeding. •  It may cause dizziness, lightheadedness or fainting, do not drive a car or operate machinery, get up slowly from bed while taking this medication. •  It may cause dehydration, excessive sweating, vomiting or diarrhea, which leads to low blood pressure and severe allergic reactions; if it is so consult with your doctor.","SIDEEFFECTS: 							•  Gastrointestinal:Diarrhea and indigestion. •  Central Nervous System:Headache, dizziness, fatigue and epilepsy. •  Metabolic:Increased level of liver enzymes, Blood Urea Nitrogen and anemia. ","PRECAUTION:  Monitor blood pressure, blood electrolyte levels and kidney function regularly while taking this medication. Avoid excess dosage.",STORAGE: Store it at controlled room temperature (25°C).
Aliskiren and Amlodipine ,"INDICATION: Aliskiren and amlodipine in combination work effectively in reducing the high blood pressure or hypertension resulting in relaxation of blood vessels; therefore blood can flow very smoothly.This combination medication contains renin inhibitor and calcium channel blocker, prescribed for treating high blood pressure. ","CONTRADICTION: Contraindicated in patients with diabetes, and hypersensitivity.Do not use aliskiren with angiotensin receptor blockers (ARBs) and the angiotensin converting enzyme inhibitors (ACEIs)in patients with diabetes.",DOSAGE: The recommended initial once-daily dose is 150mg/5 mg. Titrate as needed to a maximum of 300-mg/10 mg.,"HOWTOTAKE: It comes as a tablet to take by mouth, with or without food. ","WARNINGS: 						•  Caution should be exercised in patients with history of angioedema, dehydration, low blood volume, high blood potassium, low-salt (sodium) diet, gout, heart, liver or kidney disease, low blood pressure, blood vessel problems, diabetes, any allergy, who are taking other medications, elderly, children, during pregnancy and breastfeeding. •  It may cause dizziness, lightheadedness, or fainting, do not drive a car or operate machinery and get up slowly from bed while taking this medication. •  It may cause a serious side effect called angioedema, with the following symptoms: swelling of the hands, face, lips, eyes, throat, or tongue; difficulty in swallowing or breathing or hoarseness. If it is so consult with your healthcare provider. •  Monitor blood pressure, kidney function, and blood electrolyte levels. ","SIDEEFFECTS: 							•  Gastroenterology:Diarrhea, abdominal pain, indigestion, and gastroesophageal reflux. •   Heart  :Abnormal heart rhythm, slow heart rate, chest pain, fainting, low blood pressure, inflammation of blood vessels. •   Central Nervous System :Sensory loss, tingling, tremor, sexual dysfunction, sleeplessness, nervousness, depression, abnormal dreams, anxiety, and depersonalization. •   Gastrointestinal :Loss of appetite, constipation, difficulty in swallowing, flatulence, inflammation of pancreas, vomiting, gum swelling.  •   General :Allergic reaction, weakness, back pain, hot flushes, uneasiness, pain, rigors, weight gain, weight decrease. •   Musculoskeletal :Joint pain, muscle pain, degenerative disease of a joint, muscle cramps. •   Respiratory :Difficulty in breathing, nosebleed.  •   Skin :Angioedema, itching, rash.",PRECAUTION:  Avoid excess dosage.,STORAGE: Store at 25°C. Protect from heat and moisture.
Aliskiren and hydrochlorothiazide   ,INDICATION: Aliskiren and hydrochlorothiazide combination helps to reduce the high blood pressure or hypertension that reduces the workload on the heart and the blood vessels. It also reduces the fluid accumulation by increasing the urine flow.This combination medication is a direct renin inhibitor and a thiazide diuretic works by decreasing the substances in the body that narrow blood vessels and raise blood pressure. It ,"CONTRADICTION: Contraindicated in patients with anuria (absence of urination), severe kidney problems, and hypersensitivity.♦    Do not use aliskiren with angiotensin receptor blockers (ARBs) and the angiotensin converting enzyme inhibitors (ACEIs)in patients with diabetes. ","DOSAGE: Adult- Tablet- The recommended dose is 150/12.5 mg once daily, 150/25 mg or 300/12.5 mg, and 300/25 mg.","HOWTOTAKE: It comes as a tablet to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of gout, lupus, sugar, asthma, heart, kidney, liver problems, kidney stones, thyroid problems, high blood cholesterol, receiving dialysis treatment, dehydration, who are in low-salt diet, blood electrolyte problems, severe allergy, who are taking other medications, during pregnancy and breastfeeding. •  It may cause dizziness, lightheadedness, or fainting, do not drive a car or operate machinery and get up slowly from bed while taking this medication. •  Avoid alcohol consumption. •  Patient may develop with serious side effect called angioedema with the following symptoms: swelling the hands, face, neck, etc; breathing trouble, and shock. If it is so consult with your doctor. •  Avoid exposure to sunlight; otherwise it may cause sunburn. •  It may affect sugar level; monitor blood sugar level regularly while taking this medication. •  Monitor blood pressure, blood electrolyte levels, and kidney function regularly while taking this medication.","SIDEEFFECTS: 							•   Body As A Whole :Weakness. •   Gastrointestinal :Inflammation of pancreas, jaundice, cramping and gastric irritation. •   Blood :Anemia, decrease in white blood cells and platelets.   •   Hypersensitivity :Bruising, sensitivity to light, hives, tissue death, fever, respiratory distress, lung swelling/inflammation and shock. •   Metabolic :Increased level sugar. •   Musculoskeletal :Muscle spasm. •   Central Nervous System :Restlessness. •   Genitourinary :Kidney failure, kidney impairment and kidney inflammation. •   Skin :Skin inflammation and skin death. •   Eye and ENT :Blurred vision. ",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it at room temperature (25°C).
Aliskiren and valsartan   ,"INDICATION: Aliskiren and valsartan combination is prescribed for reducing high blood pressure or hypertension which damages heart, kidneys and the blood vessels. Aliskiren is a renin inhibitor, and valsartan is an angiotensin II receptor blocker. ",CONTRADICTION: Contraindicated in pregnant women and in patients with known hypersensitivity.,DOSAGE: The recommended dose is 150/160 mg or 300/320 mg once daily. Maximum: 300/320 mg.,"HOWTOTAKE: It comes as a tablet to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of blood vessel problems, blood flow problems, heart, liver, kidney disease, gout, gallbladder problems, sugar, stroke, recent heart attack, dehydration, low blood volume, severe allergic reactions, during pregnancy and breastfeeding. •  It may cause drowsiness, dizziness, or blurred vision, do not drive a car or operate machinery and get up slowly from bed while taking this medication. •  It may cause a serious side effect called angioedema with the following symptoms: swelling in the face, ear, neck etc; breathing trouble, fever, difficulty in swallowing, and shock. If it is so consult with your doctor. •  Monitor blood pressure, blood electrolyte levels, heart, kidney, and liver functions regularly while taking this medication. •  It should not be used in children.","SIDEEFFECTS: 							•   Most Common :Shock and low blood pressure. •   Genitourinary :Bladder pain, bloody or cloudy urine, painful urination and urine urgency. •   Respiratory :Cough, difficulty in breathing, runny nose, nasal congestion and sneezing. •   General :Body pain, chills, fever, shivering, general discomfort, headache, and tiredness. •   Gastrointestinal :Diarrhea, loss of appetite, nausea and vomiting. •   ENT :Ear congestion and loss of voice. •   Musculoskeletal :Joint pain, lower back pain and muscle pain.  ",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it at room temperature (25°C).
"Aliskiren, Amlodipine and Hydrochlorothiazide  ","INDICATION: Aliskiren, Amlodipine and Hydrochlorothiazide combination is prescribed for decreasing high blood pressure or hypertension and helps in reducing the complications related to heart mainly stroke or heart attack.This combination medication contains an anti-hypertensive agent, a calcium channel blocker, and a thiazide diuretic (drugs that increase the production of urine). ",CONTRADICTION:    Do not use aliskiren with angiotensin receptor blockers (ARBs) and the angiotensin converting enzyme inhibitors (ACEIs) in patients with diabetes and hypersensitivity.,DOSAGE: Adult- PO- The maximum recommended dose is 300/10/25 mg.,"HOWTOTAKE: It comes as a tablet to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of kidney or liver disease, increased eye pressure, lupus, asthma, congestive heart failure, angioedema, chest pain, seizures, coronary artery disease, electrolyte imbalance, urinary obstruction, any allergy, who are taking other medications, during pregnancy and breastfeeding. •  Avoid alcohol consumption. •  It may cause drowsiness, dizziness, or blurred vision, do not drive a car or operate machinery while taking this medication. •  Patient may develop with an increased risk of angioedema with the following symptoms: swelling in the hands, face, lips, eyes, throat, or tongue; difficulty in swallowing or breathing. If it is so consult with your doctor. •  Avoid exposure to sunlight. •  Monitor blood pressure, kidney function, sugar level, and blood electrolyte levels regularly while taking this medication.","SIDEEFFECTS: 							•   Most Common :Swelling in the extremities, dizziness, headache and throat inflammation. •   Heart :Abnormal heart rhythm, slow heart rate, chest pain, peripheral ischemia, fainting, low blood pressure and inflammation of blood vessels.  •   Central Nervous System :Peripheral neuropathy, tingling, tremor, sexual dysfunction, sleeplessness, nervousness, depression, abnormal dreams, anxiety and depersonalization. •   Gastrointestinal :Loss of appetite, constipation, indigestion, difficulty in swallowing, diarrhea, flatulence, pancreatitis, vomiting and gum inflammation. •   General :Allergic reaction, weakness, back pain, hot flushes, uneasiness, pain, rigors, tiredness, weight gain. •   Musculoskeletal :Joint pain, muscle cramps and muscle pain.  •   Respiratory :Difficulty in breathing and nosebleed. •   Skin :Redness, itching and rash. •   Eye and ENT :Abnormal vision, eye inflammation, double vision, eye pain and ringing in the ear.  •   Genitourinary :Urination frequency and nighttime urination. •   Metabolic :Increased blood sugar, thirst, sweating and dry mouth. •   Blood :Decrease in the number of white blood cells and platelets, bruising.",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it at room temperature (25°C). Protect from heat and moisture.
Allantoin ,"INDICATION: Allantoin is used as a moisturizing agent to prevent or treat various skin disorders such as dry, itchy, scaly skin or the psoriasis symptoms and for specific skin irritations such as minor burns due to radiotherapy or a diaper rash.It works by forming an oily layer on the top of the skin that traps moisture in the skin. ","CONTRADICTION: Contraindicated in patients with mastitis or breast abscess, and hypersensitivity. ","DOSAGE: Topical- 0.5%- Apply a thin layer over the affected area, three times per day.",HOWTOTAKE: It comes as a cream to apply topically as directed by your physician.,"WARNINGS: 						•  Caution should be exercised in patients with history of open wounds, any allergy, during pregnancy and breastfeeding.•  Patient may experience excessive tenderness or irritation; if it is so stop the medication.","SIDEEFFECTS: 							•   Local : Sensitivity to light, skin irritation and burning sensation.",PRECAUTION:   For external use only; avoid contact with eyes and mouth.,STORAGE: Store it at room temperature (25°C). Protect from excess light.
Allopurinol                                        ,"INDICATION: Allopurinol is prescribed to treat gouty arthritis and prevent specific kidney stones by reducing high uric acid levels in the blood. This medication is a xanthine oxidase inhibitor, recommended for treating the increased uric acid levels caused by cancer drugs. ",CONTRADICTION: Hypersensitivity.,"DOSAGE: Adult: PO- Gout and Hyperuricaemia- Initial: 100 mg/day, may adjust dose according to response. Max: 800 mg/day. Prevention of hyperuricaemia associated with chemotherapy treatment or enzyme disorders- 600-800 mg/day, starting 2-3 days before cancer treatment. IV- Gout and Hyperuricaemia: As Na: 200-400 mg/m2/day. Max: 600 mg/day.","HOWTOTAKE: It comes as a tablet to take by mouth, with food.","WARNINGS: 						•  Caution should be exercised in patients with history of kidney or liver diseases, heart problems, bone marrow problems, high blood pressure, diabetes, who are taking other medication, any allergy, children, during pregnancy and breastfeeding. •  It may cause drowsiness, do not drive a car or operate machinery while taking this medication. •  Monitor kidney and liver function regularly while taking this medication. ","SIDEEFFECTS: 							•   Gastrointestinal :Diarrhea, nausea and increased level of liver enzymes. •   Metabolic :Acute attacks of gout. •   Skin :Rash.",PRECAUTION:  Avoid excess dosage.  Follow the diet and exercise program as directed by your physician.,STORAGE: Store it at controlled room temperature (15° to 25°C) and in an airtight container.
Allylestrenol ,INDICATION: Allylestrenol is a hormone preparation used to treat repeated or threatened miscarriages and to prevent premature birth in pregnant women. ,"CONTRADICTION: Contraindicated in people with history of blood clot events, undiagnosed vaginal bleeding, incomplete abortion, cancer, stroke, severe liver impairment, pregnancy and hypersensitivity.",DOSAGE: Adult: PO- The recommended dose is 10 to 40 mg per day 1 week.,"HOWTOTAKE: It comes as a tablet to take by mouth, with or without food. ","WARNINGS: 						•  Discontinue the medication if there is sudden, partial or complete loss of vision, migraine and blood clot disorders. •  Caution should be exercised in patients with history of epilepsy, migraine, asthma, heart or kidney disease, depression, diabetes and breastfeeding. •  It may cause dizziness or drowsiness, do not drive a car or operate machinery while taking this medication. ","SIDEEFFECTS: 							•  Genitourinary:Changes in libido (sexual drive), breast changes, altered menstrual cycles or irregular menstrual bleeding (rare).•  Gastrointestinal:Gastrointestinal disturbances and appetite/weight change. •  Central Nervous System:Headache, depression and fatigue. •  Miscellaneous: Fluid retention, swelling in extremities, pimple, skin rash, hives, fever and excessive hair growth over the body. ",PRECAUTION:  Avoid abrupt withdrawal. ,STORAGE: Store it at room temperature.
Almotriptan ,"INDICATION: Almotriptan is prescribed to treat a headache caused due to migraine attacks with or without aura, a perception or sensitivity to light, strange noise, and unpleasant smell with confusing thoughts.This medication is a triptan results in the contraction of blood vessels surrounding the brain and also stops the release of substances that activates the pain.  ","CONTRADICTION: Do not administer in patients with heart disease, uncontrolled high blood pressure, severe liver or kidney impairment, migraine, paralysis and cluster headache within 24 hours after the use of ergotamine derivative. ","DOSAGE: PO- Initial: The recommended dose is 6.25-12.5 mg, may repeat 2 hour later if needed. Max: 2-doses/24 hour.","HOWTOTAKE: It comes as a tablet to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of hypersensitivity to sulfonamides, liver or kidney impairment, seizures; children, pregnancy and breastfeeding. •  It may significantly increase blood pressure. Monitor blood pressure level regularly. •  It may cause drowsiness, do not drive a car or operate machinery while taking this medication. • Patient may develop with increased risk of Serotonin Syndrome with the following symptoms: increased heart rate, shivering, sweating, dilated pupils,etc . If it is so consult with your healthcare provider.","SIDEEFFECTS: 							•  Most Common:Nausea, drowsiness, headache, tingling and dry mouth. •  Body as whole :Abdominal cramp or pain, chills, back, chest and neck pain, fatigue and rigid neck. •  Heart:Dilation of blood vessel, palpitations and fast heart rate. •  Gastrointestinal:Diarrhea, vomiting, stomach upset, stomach and intestine inflammation and increased thirst. •  Metabolic:Increased sugar and serum creatine phosphokinase level. •  Musculoskeletal:Muscle pain. •  Central Nervous System:Dizziness, drowsiness, tremor, weakness, fainting, anxiety, sensory loss, restlessness and shakiness. •  Respiratory: Inflammation of respiratory path and difficulty in breathing, •  Skin :Excessive sweating, itching and rash. •  ENT:Ear pain and ringing in the ear. •  Genitourinary: Painful menstruation. •  Potentially Fatal: Serious heart disease.",PRECAUTION: Avoid excess dosage.,"STORAGE: Oral: Store it at room temperature between 15-30 °C, and in an airtight container. Keep away from children."
Alogliptin ,INDICATION: Alogliptin is prescribed to reduce high blood sugar level in patients with type 2 diabetes along with diet control and exercise.It should not be used in treating diabetic ketoacidosis or type 1 diabetes. ,"CONTRADICTION: Contraindicated to patients with kidney impairment, metabolic acidosis, diabetic ketoacidosis, and hypersensitivity.",DOSAGE: PO - The initial dose is based on patient’s condition. Maximum recommended dose is 25/2000mg.,"HOWTOTAKE: It comes as a tablet to take by mouth (1.2.5/500mg), two times per day with food.","WARNINGS: 						•  Caution should be exercised in patients with history of liver impairment, acute pancreatitis, any allergy, who are taking other medications, elderly, children, during pregnancy and breastfeeding. •  Patient may develop with increased risk of liver failure (sometimes fatal); monitor liver functions and complete blood counts regularly while taking this medication. •  Follow the diet and exercise program instructed by your healthcare provider. ","SIDEEFFECTS: 							•   Most Common :Upper respiratory tract infection, heart attack, throat inflammation, diarrhea, high blood pressure, headache, back pain and urinary tract infection. •   Miscellaneous :Nausea, vomiting, flatulence, weakness, indigestion and abdominal discomfort. ",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it at room temperature (20°C to 25°C).
Alogliptin and Metformin ,"INDICATION: Alogliptin and Metformin combination is used along with diet and exercise to improve blood sugar control or to treat hyperglycemia in patients with type 2 diabetes.High blood sugar level can cause damage to the eyes, kidney, and nerves.This combination medication contains alogliptin, a dipeptidyl-peptidase-4 (DPP-4) inhibitor and metformin, a biguanide. ","CONTRADICTION: Contraindicated in patients with severe kidney impairment, metabolic acidosis, including diabetic ketoacidosis, and hypersensitivity.",DOSAGE: (125mg/500mg)- Dose is based on patient’s condition.,"HOWTOTAKE: It comes as a tablet to take by mouth, with food two times per day.","WARNINGS: 						• Caution should be exercised in patients with history of pancreatitis, kidney or liver problems, heart problems, alcoholism, any allergy, who are taking other medications, during pregnancy and breastfeeding.• It may cause serious side effects such as lactic acidosis and pancreatitis; if it is so stop taking this medication immediately and contact your healthcare provider.","SIDEEFFECTS: 							•  Serious Effects:Lactic Acidosis and pancreatitis. •  Most Common:Upper respiratory tract infection, nasopharyngitis, diarrhea, hypertension, headache, back pain and urinary tract infection.",PRECAUTION: Avoid excess dosage.,STORAGE: Store it at room temperature between (20°C to 25°C).
Alogliptin and Pioglitazone  ,"INDICATION: Alogliptin and Pioglitazone combination is used to treat high blood sugar level in patients with type 2 diabetes along with diet control and exercise. This combination should not be used to treat type 1 diabetes.This combination medication contains pioglitazone, a thiazolidinedione agent and alogliptin, a DPP-4 inhibitor. ","CONTRADICTION: Contraindicated in patients who have severe heart failure, and known hypersensitivity.",DOSAGE: Dose is based on patient’s condition. Maximum recommended dose is 25/45mg.,"HOWTOTAKE: It comes as a tablet, which contains 25 mg alogliptin and 15 mg pioglitazone to take by mouth, with or without food.","WARNINGS: 						•  Caution should be exercised in patients with history of heart failure, diabetic eye disease, eye swelling, kidney or liver impairment, bladder cancer, acute pancreatitis, fluid retention, fractures, hypoglycemia (abnormal decrease in blood sugar),  premenopausal woman, any allergy, who are taking other medications, during pregnancy and breastfeeding. •  Follow diet and exercise program as directed by your physician. •  Monitor blood sugar level regularly while taking this medication. •  Perform eye examination regularly while taking this medication.","SIDEEFFECTS: 							•   Most Common  :Inflammation of throat and nasal passages, back pain and upper respiratory tract infection. •   Miscellaneous :Nausea or vomiting, stomach pain, loss of appetite, fractures, low blood sugar, vision changes.",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it at room temperature (20°C to 25°C).
Alpha galactosidase ,OVERVIEW: •  Alpha-galactosidase is an enzyme that breaks complex dietary sugar.,INDICATION: Alpha-d-galactosidase is an enzyme used to digest complex carbohydrates in the food and helps in digestion. It also prevents the formation of gas or bloating.It is available as a dietary supplement Over-The-Counter. The alpha-d-galactosidase enzyme is normally present in the  saliva and pancreatic juice. ,CONTRADICTION: •  Alpha-galactosidase is contraindicated if the patient is allergic to it.,DOSAGE: •  The recommended dosage for alpha-galactosidase is 260 - 3000 FCC (Food Chemical Codex) units per day.,HOWTOTAKE: •  Alpha-d-galactosidase should be taken along with the first bite of food.,"WARNINGS: 						•  Pregnant or  breastfeeding women should consult a doctor before using it.•   Diabetes patients should consult a doctor before using it.•  If symptoms get worse, the patient must consult a doctor. ",SIDEEFFECTS: 							•   Allergic reactions could occur with alpha-d-galactosidase,PRECAUTION: •  Do not expose to excessive heat,INTERACTION: •  There are no known  drug interactions ,STORAGE: •  Alpha-galactosidase should be stored below 25°C
Alpha One-proteinase inhibitor   ,"INDICATION: Alpha One-proteinase inhibitor is prescribed to treat alpha -1 antitrypsin deficiency, a genetic disorder which may lead to lung damage or emphysema (damage to the air spaces in the lungs).Alpha-1 antitrypsin is a protein which is used to prevent the breakdown of tissues in lungs. ",CONTRADICTION: Hypersensitivity.,DOSAGE: IV- The recommended dose is 60-mg/kg body weight administered once weekly.,HOWTOTAKE: It comes as a solution for injection to be administered by a healthcare provider into the vein.,"WARNINGS: 						•  Caution should be exercised in patients with history of heart or circulatory problems, any allergy, who are taking other medications, children, during pregnancy and breastfeeding. •  It may cause dizziness, do not drive a car or operate machinery while taking this medication.","SIDEEFFECTS: 							•   Most Common :Weakness, injection site pain, dizziness, headache, tingling, and itching. •   Miscellaneous :Upper respiratory tract infection, inflammation sinus, injection site bleeding, sore throat, fever, runny nose, asthma, chest pain, increased cough, rash, and infection.",PRECAUTION:  Avoid excess dosage.,STORAGE: Store it in room temperature (25°C).
